193,11.6728,450,,,, 
194,11.7356,472,,,, 
195,11.7985,471,,,, 
196,11.8613,428,,,, 
197,11.9241,436,,,, 
198,11.987,452,,,, 
199,12.0498,459,,,, 
200,12.1127,438,,,, 
201,12.1756,443,,,, 
202,12.2384,473,,,, 
203,12.3013,424,,,, 
204,12.3642,441,,,, 
205,12.4271,426,,,, 
206,12.49,442,,,, 
207,12.5529,444,,,, 
208,12.6158,406,,,, 
209,12.6787,409,,,, 
210,12.7416,459,,,, 
211,12.8045,439,,,, 
212,12.8675,433,,,, 
213,12.9304,472,,,, 
214,12.9933,418,,,, 
215,13.0563,417,,,, 
216,13.1192,411,,,, 
217,13.1822,435,,,, 
218,13.2452,432,,,, 
219,13.3081,483,,,, 
220,13.3711,516,,,, 
221,13.4341,553,,,, 
222,13.4971,631,,,, 
223,13.5601,697,,,, 
224,13.6231,876,,,, 
225,13.6861,1049,,,, 
226,13.7491,1075,,,, 
227,13.8121,1112,,,, 
228,13.8751,966,,,, 
229,13.9381,835,,,, 
230,14.0011,686,,,, 
231,14.0642,547,,,, 
232,14.1272,479,,,, 
233,14.1903,406,,,, 
234,14.2533,429,,,, 
235,14.3164,386,,,, 
236,14.3795,397,,,, 
237,14.4425,411,,,, 
238,14.5056,387,,,, 
239,14.5687,375,,,, 
240,14.6318,427,,,, 
241,14.6949,383,,,, 
242,14.758,364,,,, 
243,14.8211,411,,,, 
244,14.8842,405,,,, 
245,14.9473,412,,,, 
246,15.0104,372,,,, 
247,15.0735,367,,,, 
248,15.1367,400,,,, 
249,15.1998,394,,,, 
250,15.2629,419,,,, 
251,15.3261,382,,,, 
252,15.3893,379,,,, 
253,15.4524,392,,,, 
254,15.5156,319,,,, 
255,15.5788,359,,,, 
256,15.6419,372,,,, 
257,15.7051,353,,,, 
258,15.7683,371,,,, 
259,15.8315,387,,,, 
260,15.8947,410,,,, 
261,15.9579,373,,,, 
262,16.0211,401,,,, 
263,16.0843,360,,,, 
264,16.1476,399,,,, 
265,16.2108,386,,,, 
266,16.274,396,,,, 
267,16.3373,370,,,, 
268,16.4005,379,,,, 
269,16.4638,425,,,, 
270,16.527,432,,,, 
271,16.5903,493,,,, 
272,16.6535,462,,,, 
273,16.7168,509,,,, 
274,16.7801,520,,,, 
275,16.8434,479,,,, 
276,16.9067,484,,,, 
277,16.97,472,,,, 
278,17.0333,422,,,, 
279,17.0966,390,,,, 
280,17.1599,374,,,, 
281,17.2232,388,,,, 
282,17.2865,326,,,, 
283,17.3499,351,,,, 
284,17.4132,371,,,, 
285,17.4765,359,,,, 
286,17.5399,369,,,, 
287,17.6032,367,,,, 
288,17.6666,336,,,, 
289,17.73,411,,,, 
290,17.7933,388,,,, 
291,17.8567,350,,,, 
292,17.9201,326,,,, 
293,17.9835,359,,,, 
294,18.0469,365,,,, 
295,18.1103,397,,,, 
296,18.1737,335,,,, 
297,18.2371,338,,,, 
298,18.3005,362,,,, 
299,18.3639,369,,,, 
300,18.4274,349,,,, 
301,18.4908,367,,,, 
302,18.5542,348,,,, 
303,18.6177,335,,,, 
304,18.6811,343,,,, 
305,18.7446,351,,,, 
306,18.808,349,,,, 
307,18.8715,376,,,, 
308,18.935,366,,,, 
309,18.9985,406,,,, 
310,19.0619,355,,,, 
311,19.1254,371,,,, 
312,19.1889,372,,,, 
313,19.2524,347,,,, 
314,19.3159,336,,,, 
315,19.3794,326,,,, 
316,19.443,314,,,, 
317,19.5065,345,,,, 
318,19.57,367,,,, 
319,19.6335,328,,,, 
320,19.6971,323,,,, 
321,19.7606,348,,,, 
322,19.8242,317,,,, 
323,19.8877,330,,,, 
324,19.9513,325,,,, 
325,20.0149,342,,,, 
326,20.0785,342,,,, 
327,20.142,342,,,, 
328,20.2056,355,,,, 
329,20.2692,323,,,, 
330,20.3328,338,,,, 
331,20.3964,334,,,, 
332,20.46,314,,,, 
333,20.5236,361,,,, 
334,20.5873,342,,,, 
335,20.6509,352,,,, 
336,20.7145,359,,,, 
337,20.7781,338,,,, 
338,20.8418,313,,,, 
339,20.9054,344,,,, 
340,20.9691,317,,,, 
341,21.0327,325,,,, 
342,21.0964,311,,,, 
343,21.1601,322,,,, 
344,21.2238,339,,,, 
345,21.2874,331,,,, 
346,21.3511,327,,,, 
347,21.4148,337,,,, 
348,21.4785,314,,,, 
349,21.5422,317,,,, 
350,21.6059,309,,,, 
351,21.6697,311,,,, 
352,21.7334,326,,,, 
353,21.7971,336,,,, 
354,21.8608,399,,,, 
355,21.9246,321,,,, 
356,21.9883,327,,,, 
357,22.0521,353,,,, 
358,22.1158,349,,,, 
359,22.1796,351,,,, 
360,22.2434,340,,,, 
361,22.3071,290,,,, 
362,22.3709,315,,,, 
363,22.4347,355,,,, 
364,22.4985,307,,,, 
365,22.5623,325,,,, 
366,22.6261,334,,,, 
367,22.6899,293,,,, 
368,22.7537,327,,,, 
369,22.8175,320,,,, 
370,22.8813,320,,,, 
371,22.9452,321,,,, 
372,23.009,313,,,, 
373,23.0728,338,,,, 
374,23.1367,317,,,, 
375,23.2005,371,,,, 
376,23.2644,364,,,, 
377,23.3283,391,,,, 
378,23.3921,358,,,, 
379,23.456,395,,,, 
380,23.5199,400,,,, 
381,23.5838,347,,,, 
382,23.6477,363,,,, 
383,23.7116,331,,,, 
384,23.7755,328,,,, 
385,23.8394,317,,,, 
386,23.9033,316,,,, 
387,23.9672,314,,,, 
388,24.0311,330,,,, 
389,24.0951,308,,,, 
390,24.159,272,,,, 
391,24.2229,308,,,, 
392,24.2869,293,,,, 
393,24.3508,282,,,, 
394,24.4148,277,,,, 
395,24.4788,285,,,, 
396,24.5427,310,,,, 
397,24.6067,322,,,, 
398,24.6707,328,,,, 
399,24.7347,292,,,, 
400,24.7987,296,,,, 
401,24.8627,273,,,, 
402,24.9267,318,,,, 
403,24.9907,321,,,, 
404,25.0547,319,,,, 
405,25.1187,304,,,, 
406,25.1828,275,,,, 
407,25.2468,300,,,, 
408,25.3108,304,,,, 
409,25.3749,321,,,, 
410,25.4389,305,,,, 
411,25.503,273,,,, 
412,25.567,283,,,, 
413,25.6311,308,,,, 
414,25.6952,296,,,, 
415,25.7593,296,,,, 
416,25.8234,307,,,, 
417,25.8874,298,,,, 
418,25.9515,289,,,, 
419,26.0156,298,,,, 
420,26.0797,287,,,, 
421,26.1439,312,,,, 
422,26.208,275,,,, 
423,26.2721,332,,,, 
424,26.3362,300,,,, 
425,26.4004,285,,,, 
426,26.4645,336,,,, 
427,26.5287,304,,,, 
428,26.5928,305,,,, 
429,26.657,311,,,, 
430,26.7211,320,,,, 
431,26.7853,339,,,, 
432,26.8495,279,,,, 
433,26.9137,298,,,, 
434,26.9778,267,,,, 
435,27.042,308,,,, 
436,27.1062,306,,,, 
437,27.1704,283,,,, 
438,27.2346,313,,,, 
439,27.2989,287,,,, 
440,27.3631,308,,,, 
441,27.4273,285,,,, 
442,27.4915,290,,,, 
443,27.5558,293,,,, 
444,27.62,259,,,, 
445,27.6843,314,,,, 
446,27.7485,303,,,, 
447,27.8128,320,,,, 
448,27.877,300,,,, 
449,27.9413,297,,,, 
450,28.0056,283,,,, 
451,28.0699,305,,,, 
452,28.1342,329,,,, 
453,28.1985,311,,,, 
454,28.2628,316,,,, 
455,28.3271,265,,,, 
456,28.3914,292,,,, 
457,28.4557,312,,,, 
458,28.52,291,,,, 
459,28.5843,304,,,, 
460,28.6487,311,,,, 
461,28.713,311,,,, 
462,28.7774,284,,,, 
463,28.8417,309,,,, 
464,28.9061,288,,,, 
465,28.9704,260,,,, 
466,29.0348,279,,,, 
467,29.0992,301,,,, 
468,29.1635,265,,,, 
469,29.2279,295,,,, 
470,29.2923,279,,,, 
471,29.3567,305,,,, 
472,29.4211,294,,,, 
473,29.4855,275,,,, 
474,29.5499,299,,,, 
475,29.6144,280,,,, 
476,29.6788,291,,,, 
477,29.7432,278,,,, 
478,29.8076,297,,,, 
479,29.8721,269,,,, 
480,29.9365,312,,,, 
481,30.001,283,,,, 
482,30.0654,291,,,, 
483,30.1299,297,,,, 
484,30.1944,304,,,, 
485,30.2589,271,,,, 
486,30.3233,295,,,, 
487,30.3878,281,,,, 
488,30.4523,316,,,, 
489,30.5168,327,,,, 
490,30.5813,340,,,, 
491,30.6458,300,,,, 
492,30.7103,284,,,, 
493,30.7749,303,,,, 
494,30.8394,277,,,, 
495,30.9039,329,,,, 
496,30.9685,268,,,, 
497,31.033,285,,,, 
498,31.0976,296,,,, 
499,31.1621,295,,,, 
500,31.2267,291,,,, 
501,31.2912,313,,,, 
502,31.3558,316,,,, 
503,31.4204,313,,,, 
504,31.485,327,,,, 
505,31.5496,313,,,, 
506,31.6141,291,,,, 
507,31.6787,307,,,, 
508,31.7434,320,,,, 
509,31.808,282,,,, 
510,31.8726,315,,,, 
511,31.9372,300,,,, 
512,32.0018,290,,,, 
513,32.0665,294,,,, 
514,32.1311,315,,,, 
515,32.1958,272,,,, 
516,32.2604,288,,,, 
517,32.3251,262,,,, 
518,32.3897,310,,,, 
519,32.4544,321,,,, 
520,32.5191,316,,,, 
521,32.5837,259,,,, 
522,32.6484,274,,,, 
523,32.7131,315,,,, 
524,32.7778,285,,,, 
525,32.8425,288,,,, 
526,32.9072,307,,,, 
527,32.9719,308,,,, 
528,33.0367,301,,,, 
529,33.1014,272,,,, 
530,33.1661,320,,,, 
531,33.2308,267,,,, 
532,33.2956,317,,,, 
533,33.3603,310,,,, 
534,33.4251,293,,,, 
535,33.4898,309,,,, 
536,33.5546,263,,,, 
537,33.6194,313,,,, 
538,33.6842,301,,,, 
539,33.7489,307,,,, 
540,33.8137,294,,,, 
541,33.8785,321,,,, 
542,33.9433,283,,,, 
543,34.0081,288,,,, 
544,34.0729,317,,,, 
545,34.1377,286,,,, 
546,34.2026,283,,,, 
547,34.2674,304,,,, 
548,34.3322,293,,,, 
549,34.3971,304,,,, 
550,34.4619,316,,,, 
551,34.5268,299,,,, 
552,34.5916,295,,,, 
553,34.6565,305,,,, 
554,34.7213,278,,,, 
555,34.7862,274,,,, 
556,34.8511,288,,,, 
557,34.916,306,,,, 
558,34.9809,310,,,, 
559,35.0458,300,,,, 
560,35.1107,282,,,, 
561,35.1756,295,,,, 
562,35.2405,289,,,, 
563,35.3054,308,,,, 
564,35.3703,324,,,, 
565,35.4352,324,,,, 
566,35.5002,283,,,, 
567,35.5651,287,,,, 
568,35.6301,286,,,, 
569,35.695,307,,,, 
570,35.76,305,,,, 
571,35.8249,298,,,, 
572,35.8899,303,,,, 
573,35.9549,291,,,, 
574,36.0199,305,,,, 
575,36.0848,273,,,, 
576,36.1498,299,,,, 
577,36.2148,278,,,, 
578,36.2798,296,,,, 
579,36.3448,306,,,, 
580,36.4099,280,,,, 
581,36.4749,301,,,, 
582,36.5399,272,,,, 
583,36.6049,308,,,, 
584,36.67,258,,,, 
585,36.735,261,,,, 
586,36.8001,316,,,, 
587,36.8651,288,,,, 
588,36.9302,295,,,, 
589,36.9952,283,,,, 
590,37.0603,289,,,, 
591,37.1254,278,,,, 
592,37.1905,257,,,, 
593,37.2555,310,,,, 
594,37.3206,281,,,, 
595,37.3857,276,,,, 
596,37.4508,269,,,, 
597,37.516,274,,,, 
598,37.5811,259,,,, 
599,37.6462,279,,,, 
600,37.7113,267,,,, 
601,37.7765,273,,,, 
602,37.8416,306,,,, 
603,37.9067,266,,,, 
604,37.9719,277,,,, 
605,38.037,285,,,, 
606,38.1022,253,,,, 
607,38.1674,257,,,, 
608,38.2325,240,,,, 
609,38.2977,272,,,, 
610,38.3629,249,,,, 
611,38.4281,242,,,, 
612,38.4933,251,,,, 
613,38.5585,223,,,, 
614,38.6237,220,,,, 
615,38.6889,229,,,, 
616,38.7541,216,,,, 
617,38.8193,247,,,, 
618,38.8846,248,,,, 
619,38.9498,234,,,, 
620,39.015,228,,,, 
621,39.0803,232,,,, 
622,39.1455,197,,,, 
623,39.2108,226,,,, 
624,39.2761,214,,,, 
625,39.3413,241,,,, 
626,39.4066,239,,,, 
627,39.4719,231,,,, 
628,39.5372,216,,,, 
629,39.6025,221,,,, 
630,39.6678,193,,,, 
631,39.7331,229,,,, 
632,39.7984,189,,,, 
633,39.8637,214,,,, 
634,39.929,185,,,, 
635,39.9943,189,,,, 
636,40.0597,207,,,, 
637,40.125,199,,,, 
638,40.1903,201,,,, 
639,40.2557,187,,,, 
640,40.321,222,,,, 
641,40.3864,184,,,, 
642,40.4518,192,,,, 
643,40.5171,183,,,, 
644,40.5825,184,,,, 
645,40.6479,201,,,, 
646,40.7133,219,,,, 
647,40.7787,195,,,, 
648,40.8441,195,,,, 
649,40.9095,228,,,, 
650,40.9749,210,,,, 
651,41.0403,199,,,, 
652,41.1057,200,,,, 
653,41.1712,197,,,, 
654,41.2366,177,,,, 
655,41.302,187,,,, 
656,41.3675,205,,,, 
657,41.4329,177,,,, 
658,41.4984,182,,,, 
659,41.5638,202,,,, 
660,41.6293,200,,,, 
661,41.6948,184,,,, 
662,41.7603,179,,,, 
663,41.8257,193,,,, 
664,41.8912,187,,,, 
665,41.9567,196,,,, 
666,42.0222,156,,,, 
667,42.0877,180,,,, 
668,42.1532,168,,,, 
669,42.2188,158,,,, 
670,42.2843,163,,,, 
671,42.3498,164,,,, 
672,42.4154,175,,,, 
673,42.4809,191,,,, 
674,42.5464,167,,,, 
675,42.612,161,,,, 
676,42.6776,176,,,, 
677,42.7431,161,,,, 
678,42.8087,174,,,, 
679,42.8743,188,,,, 
680,42.9398,200,,,, 
681,43.0054,163,,,, 
682,43.071,171,,,, 
683,43.1366,166,,,, 
684,43.2022,164,,,, 
685,43.2678,163,,,, 
686,43.3334,178,,,, 
687,43.3991,182,,,, 
688,43.4647,155,,,, 
689,43.5303,172,,,, 
690,43.596,188,,,, 
691,43.6616,176,,,, 
692,43.7272,163,,,, 
693,43.7929,161,,,, 
694,43.8586,153,,,, 
695,43.9242,146,,,, 
696,43.9899,166,,,, 
697,44.0556,167,,,, 
698,44.1213,161,,,, 
699,44.1869,145,,,, 
700,44.2526,166,,,, 
701,44.3183,179,,,, 
702,44.384,185,,,, 
703,44.4497,157,,,, 
704,44.5155,179,,,, 
705,44.5812,194,,,, 
706,44.6469,163,,,, 
707,44.7126,150,,,, 
708,44.7784,182,,,, 
709,44.8441,155,,,, 
710,44.9099,150,,,, 
711,44.9756,169,,,, 
712,45.0414,169,,,, 
713,45.1072,151,,,, 
714,45.1729,149,,,, 
715,45.2387,168,,,, 
716,45.3045,160,,,, 
717,45.3703,161,,,, 
718,45.4361,168,,,, 
719,45.5019,180,,,, 
720,45.5677,144,,,, 
721,45.6335,173,,,, 
722,45.6993,152,,,, 
723,45.7652,149,,,, 
724,45.831,176,,,, 
725,45.8968,166,,,, 
726,45.9627,163,,,, 
727,46.0285,164,,,, 
728,46.0944,159,,,, 
729,46.1602,154,,,, 
730,46.2261,163,,,, 
731,46.2919,144,,,, 
732,46.3578,162,,,, 
733,46.4237,161,,,, 
734,46.4896,164,,,, 
735,46.5555,136,,,, 
736,46.6214,168,,,, 
737,46.6873,166,,,, 
738,46.7532,168,,,, 
739,46.8191,158,,,, 
740,46.885,143,,,, 
741,46.951,150,,,, 
742,47.0169,161,,,, 
743,47.0828,171,,,, 
744,47.1488,157,,,, 
745,47.2147,158,,,, 
746,47.2807,141,,,, 
747,47.3466,162,,,, 
748,47.4126,148,,,, 
749,47.4786,150,,,, 
750,47.5445,152,,,, 
751,47.6105,158,,,, 
752,47.6765,142,,,, 
753,47.7425,161,,,, 
754,47.8085,155,,,, 
755,47.8745,164,,,, 
756,47.9405,158,,,, 
757,48.0065,161,,,, 
758,48.0726,168,,,, 
759,48.1386,149,,,, 
760,48.2046,130,,,, 
761,48.2707,162,,,, 
762,48.3367,161,,,, 
763,48.4028,175,,,, 
764,48.4688,145,,,, 
765,48.5349,131,,,, 
766,48.6009,162,,,, 
767,48.667,150,,,, 
768,48.7331,162,,,, 
769,48.7992,162,,,, 
770,48.8653,169,,,, 
771,48.9314,155,,,, 
772,48.9975,147,,,, 
773,49.0636,132,,,, 
774,49.1297,137,,,, 
775,49.1958,147,,,, 
776,49.2619,147,,,, 
777,49.3281,149,,,, 
778,49.3942,144,,,, 
779,49.4603,156,,,, 
780,49.5265,150,,,, 
781,49.5926,156,,,, 
782,49.6588,156,,,, 
783,49.725,162,,,, 
784,49.7911,153,,,, 
785,49.8573,155,,,, 
786,49.9235,144,,,, 
787,49.9897,157,,,, 
788,50.0559,134,,,, 
789,50.1221,152,,,, 
790,50.1883,129,,,, 
791,50.2545,167,,,, 
792,50.3207,154,,,, 
793,50.3869,149,,,, 
794,50.4531,163,,,, 
795,50.5194,165,,,, 
796,50.5856,141,,,, 
797,50.6519,161,,,, 
798,50.7181,158,,,, 
799,50.7844,149,,,, 
800,50.8506,156,,,, 
801,50.9169,148,,,, 
802,50.9832,163,,,, 
803,51.0494,158,,,, 
804,51.1157,144,,,, 
805,51.182,152,,,, 
806,51.2483,158,,,, 
807,51.3146,162,,,, 
808,51.3809,139,,,, 
809,51.4472,164,,,, 
810,51.5135,166,,,, 
811,51.5799,146,,,, 
812,51.6462,148,,,, 
813,51.7125,163,,,, 
814,51.7789,164,,,, 
815,51.8452,140,,,, 
816,51.9115,138,,,, 
817,51.9779,144,,,, 
818,52.0443,159,,,, 
819,52.1106,154,,,, 
820,52.177,137,,,, 
821,52.2434,127,,,, 
822,52.3098,150,,,, 
823,52.3762,162,,,, 
824,52.4426,146,,,, 
825,52.509,164,,,, 
826,52.5754,166,,,, 
827,52.6418,144,,,, 
828,52.7082,156,,,, 
829,52.7746,160,,,, 
830,52.8411,175,,,, 
831,52.9075,175,,,, 
832,52.9739,154,,,, 
833,53.0404,183,,,, 
834,53.1068,133,,,, 
835,53.1733,152,,,, 
836,53.2398,146,,,, 
837,53.3062,149,,,, 
838,53.3727,159,,,, 
839,53.4392,169,,,, 
840,53.5057,147,,,, 
841,53.5722,165,,,, 
842,53.6387,150,,,, 
843,53.7052,197,,,, 
844,53.7717,151,,,, 
845,53.8382,162,,,, 
846,53.9047,140,,,, 
847,53.9712,178,,,, 
848,54.0378,153,,,, 
849,54.1043,150,,,, 
850,54.1709,186,,,, 
851,54.2374,169,,,, 
852,54.304,149,,,, 
853,54.3705,165,,,, 
854,54.4371,152,,,, 
855,54.5037,163,,,, 
856,54.5702,180,,,, 
857,54.6368,148,,,, 
858,54.7034,165,,,, 
859,54.77,155,,,, 
860,54.8366,148,,,, 
861,54.9032,143,,,, 
862,54.9698,160,,,, 
863,55.0364,170,,,, 
864,55.1031,170,,,, 
865,55.1697,171,,,, 
866,55.2363,129,,,, 
867,55.303,195,,,, 
868,55.3696,179,,,, 
869,55.4363,172,,,, 
870,55.5029,174,,,, 
871,55.5696,162,,,, 
872,55.6362,170,,,, 
873,55.7029,148,,,, 
874,55.7696,181,,,, 
875,55.8363,171,,,, 
876,55.903,169,,,, 
877,55.9697,149,,,, 
878,56.0364,160,,,, 
879,56.1031,140,,,, 
880,56.1698,174,,,, 
881,56.2365,176,,,, 
882,56.3032,156,,,, 
883,56.37,178,,,, 
884,56.4367,170,,,, 
885,56.5035,185,,,, 
886,56.5702,178,,,, 
887,56.637,154,,,, 
888,56.7037,161,,,, 
889,56.7705,164,,,, 
890,56.8372,186,,,, 
891,56.904,166,,,, 
892,56.9708,178,,,, 
893,57.0376,177,,,, 
894,57.1044,159,,,, 
895,57.1712,172,,,, 
896,57.238,177,,,, 
897,57.3048,165,,,, 
898,57.3716,185,,,, 
899,57.4384,170,,,, 
900,57.5053,162,,,, 
901,57.5721,195,,,, 
902,57.6389,171,,,, 
903,57.7058,164,,,, 
904,57.7726,183,,,, 
905,57.8395,220,,,, 
906,57.9063,193,,,, 
907,57.9732,177,,,, 
908,58.0401,170,,,, 
909,58.107,192,,,, 
910,58.1738,175,,,, 
911,58.2407,195,,,, 
912,58.3076,163,,,, 
913,58.3745,184,,,, 
914,58.4414,197,,,, 
915,58.5083,156,,,, 
916,58.5753,178,,,, 
917,58.6422,189,,,, 
918,58.7091,176,,,, 
919,58.776,172,,,, 
920,58.843,168,,,, 
921,58.9099,171,,,, 
922,58.9769,194,,,, 
923,59.0438,195,,,, 
924,59.1108,182,,,, 
925,59.1778,183,,,, 
926,59.2447,175,,,, 
927,59.3117,217,,,, 
928,59.3787,203,,,, 
929,59.4457,191,,,, 
930,59.5127,181,,,, 
931,59.5797,204,,,, 
932,59.6467,215,,,, 
933,59.7137,195,,,, 
934,59.7807,197,,,, 
935,59.8478,187,,,, 
936,59.9148,179,,,, 
937,59.9818,180,,,, 
938,60.0489,200,,,, 
939,60.1159,189,,,, 
940,60.183,187,,,, 
941,60.25,197,,,, 
942,60.3171,205,,,, 
943,60.3842,157,,,, 
944,60.4513,177,,,, 
945,60.5183,181,,,, 
946,60.5854,162,,,, 
947,60.6525,197,,,, 
948,60.7196,202,,,, 
949,60.7867,215,,,, 
950,60.8538,182,,,, 
951,60.9209,187,,,, 
952,60.9881,197,,,, 
953,61.0552,199,,,, 
954,61.1223,215,,,, 
955,61.1895,181,,,, 
956,61.2566,177,,,, 
957,61.3238,203,,,, 
958,61.3909,173,,,, 
959,61.4581,191,,,, 
960,61.5252,188,,,, 
961,61.5924,187,,,, 
962,61.6596,175,,,, 
963,61.7268,167,,,, 
964,61.794,191,,,, 
965,61.8612,203,,,, 
966,61.9284,200,,,, 
967,61.9956,213,,,, 
968,62.0628,204,,,, 
969,62.13,215,,,, 
970,62.1972,215,,,, 
971,62.2645,214,,,, 
972,62.3317,192,,,, 
973,62.3989,202,,,, 
974,62.4662,217,,,, 
975,62.5334,199,,,, 
976,62.6007,205,,,, 
977,62.6679,220,,,, 
978,62.7352,215,,,, 
979,62.8025,189,,,, 
980,62.8698,202,,,, 
981,62.9371,192,,,, 
982,63.0044,212,,,, 
983,63.0716,196,,,, 
984,63.139,211,,,, 
985,63.2063,223,,,, 
986,63.2736,223,,,, 
987,63.3409,229,,,, 
988,63.4082,200,,,, 
989,63.4756,190,,,, 
990,63.5429,222,,,, 
991,63.6102,207,,,, 
992,63.6776,220,,,, 
993,63.7449,193,,,, 
994,63.8123,228,,,, 
995,63.8797,211,,,, 
996,63.947,205,,,, 
997,64.0144,209,,,, 
998,64.0818,212,,,, 
