0,0.748116,0,, 
1,0.805313,0,, 
2,0.862521,0,, 
3,0.919741,0,, 
4,0.976972,0,, 
5,1.03421,0,, 
6,1.09147,0,, 
7,1.14873,0,, 
8,1.20601,0,, 
9,1.2633,0,, 
10,1.3206,0,, 
11,1.37791,0,, 
12,1.43523,0,, 
13,1.49256,0,, 
14,1.5499,0,, 
15,1.60726,377,, 
16,1.66463,6481,, 
17,1.722,5895,, 
18,1.77939,4792,, 
19,1.83679,4102,, 
20,1.89421,3777,, 
21,1.95163,3682,, 
22,2.00906,3730,, 
23,2.06651,3720,, 
24,2.12397,3794,, 
25,2.18143,3937,, 
26,2.23891,3863,, 
27,2.2964,3995,, 
28,2.35391,3918,, 
29,2.41142,3898,, 
30,2.46895,3973,, 
31,2.52648,4163,, 
32,2.58403,4115,, 
33,2.64159,4177,, 
34,2.69916,4293,, 
35,2.75674,4200,, 
36,2.81433,4220,, 
37,2.87194,4218,, 
38,2.92955,4193,, 
39,2.98718,3999,, 
40,3.04482,3988,, 
41,3.10246,3869,, 
42,3.16013,3980,, 
43,3.2178,4116,, 
44,3.27548,4205,, 
45,3.33317,4420,, 
46,3.39088,4705,, 
47,3.4486,4953,, 
48,3.50633,5208,, 
49,3.56407,5384,, 
50,3.62182,5705,, 
51,3.67958,5487,, 
52,3.73735,5555,, 
53,3.79514,5406,, 
54,3.85293,5101,, 
55,3.91074,4710,, 
56,3.96856,4436,, 
57,4.02639,3875,, 
58,4.08423,3637,, 
59,4.14208,3238,, 
60,4.19995,3045,, 
61,4.25782,2901,, 
62,4.31571,2520,, 
63,4.37361,2384,, 
64,4.43151,2291,, 
65,4.48944,2191,, 
66,4.54737,2158,, 
67,4.60531,2255,, 
68,4.66326,2415,, 
69,4.72123,2608,, 
70,4.77921,2852,, 
71,4.8372,2846,, 
72,4.89519,2729,, 
73,4.95321,2500,, 
74,5.01123,1993,, 
75,5.06926,2002,, 
76,5.12731,1532,, 
77,5.18536,1215,, 
78,5.24343,1182,, 
79,5.30151,1094,, 
80,5.3596,1086,, 
81,5.4177,1108,, 
82,5.47581,1078,, 
83,5.53393,1114,, 
84,5.59207,959,, 
85,5.65022,940,, 
86,5.70837,973,, 
87,5.76654,881,, 
88,5.82472,991,, 
89,5.88292,890,, 
90,5.94112,890,, 
91,5.99933,868,, 
92,6.05756,937,, 
93,6.11579,948,, 
94,6.17404,1051,, 
95,6.2323,1286,, 
96,6.29057,1707,, 
97,6.34886,2346,, 
98,6.40715,3107,, 
99,6.46545,3863,, 
100,6.52377,4305,, 
101,6.5821,4395,, 
102,6.64043,3870,, 
103,6.69878,3010,, 
104,6.75715,2241,, 
105,6.81552,1669,, 
106,6.8739,1317,, 
107,6.9323,1339,, 
108,6.9907,1490,, 
109,7.04912,1692,, 
110,7.10755,1855,, 
111,7.16599,1847,, 
112,7.22444,1699,, 
113,7.2829,1507,, 
114,7.34138,1159,, 
115,7.39986,954,, 
116,7.45836,835,, 
117,7.51687,747,, 
118,7.57539,742,, 
119,7.63392,689,, 
120,7.69246,665,, 
121,7.75101,674,, 
122,7.80958,660,, 
123,7.86815,656,, 
124,7.92674,649,, 
125,7.98534,646,, 
126,8.04395,591,, 
127,8.10257,602,, 
128,8.1612,694,, 
129,8.21985,655,, 
130,8.2785,656,, 
131,8.33717,651,, 
132,8.39585,710,, 
133,8.45453,632,, 
134,8.51324,595,, 
135,8.57195,625,, 
136,8.63067,634,, 
137,8.6894,585,, 
138,8.74815,623,, 
139,8.80691,599,, 
140,8.86567,612,, 
141,8.92445,619,, 
142,8.98324,583,, 
143,9.04205,581,, 
144,9.10086,606,, 
145,9.15968,565,, 
146,9.21852,603,, 
147,9.27737,583,, 
148,9.33622,559,, 
149,9.39509,608,, 
150,9.45397,549,, 
151,9.51287,565,, 
152,9.57177,596,, 
153,9.63069,610,, 
154,9.68961,588,, 
155,9.74855,614,, 
156,9.8075,575,, 
157,9.86646,616,, 
158,9.92543,571,, 
159,9.98441,581,, 
160,10.0434,559,, 
161,10.1024,570,, 
162,10.1614,546,, 
163,10.2205,564,, 
164,10.2795,576,, 
165,10.3385,603,, 
166,10.3976,580,, 
167,10.4567,584,, 
168,10.5158,575,, 
169,10.5749,562,, 
170,10.634,576,, 
171,10.6931,569,, 
172,10.7522,568,, 
173,10.8114,567,, 
174,10.8705,542,, 
175,10.9297,602,, 
176,10.9888,552,, 
177,11.048,618,, 
178,11.1072,588,, 
179,11.1664,534,, 
180,11.2257,584,, 
181,11.2849,559,, 
182,11.3441,573,, 
183,11.4034,552,, 
184,11.4627,595,, 
185,11.5219,576,, 
186,11.5812,553,, 
187,11.6405,561,, 
188,11.6998,564,, 
189,11.7591,521,, 
190,11.8185,570,, 
191,11.8778,544,, 
192,11.9372,559,, 
193,11.9965,573,, 
194,12.0559,591,, 
195,12.1153,561,, 
196,12.1747,545,, 
197,12.2341,528,, 
198,12.2936,538,, 
199,12.353,596,, 
200,12.4124,655,, 
201,12.4719,565,, 
202,12.5314,566,, 
203,12.5908,613,, 
204,12.6503,584,, 
205,12.7098,575,, 
206,12.7693,620,, 
207,12.8289,565,, 
208,12.8884,617,, 
209,12.948,631,, 
210,13.0075,661,, 
211,13.0671,745,, 
212,13.1267,799,, 
213,13.1863,829,, 
214,13.2459,893,, 
215,13.3055,880,, 
216,13.3651,978,, 
217,13.4247,947,, 
218,13.4844,1130,, 
219,13.5441,1444,, 
220,13.6037,1983,, 
221,13.6634,3058,, 
222,13.7231,4899,, 
223,13.7828,7172,, 
224,13.8425,9674,, 
225,13.9023,11467,, 
226,13.962,11665,, 
227,14.0217,10797,, 
228,14.0815,8611,, 
229,14.1413,6110,, 
230,14.2011,3860,, 
231,14.2609,2166,, 
232,14.3207,1305,, 
233,14.3805,796,, 
234,14.4403,576,, 
235,14.5002,447,, 
236,14.56,488,, 
237,14.6199,479,, 
238,14.6798,475,, 
239,14.7396,429,, 
240,14.7995,461,, 
241,14.8595,476,, 
242,14.9194,482,, 
243,14.9793,453,, 
244,15.0392,444,, 
245,15.0992,425,, 
246,15.1592,436,, 
247,15.2191,460,, 
248,15.2791,452,, 
249,15.3391,426,, 
250,15.3991,466,, 
251,15.4592,448,, 
252,15.5192,449,, 
253,15.5792,438,, 
254,15.6393,491,, 
255,15.6994,438,, 
256,15.7594,473,, 
257,15.8195,434,, 
258,15.8796,468,, 
259,15.9398,470,, 
260,15.9999,434,, 
261,16.06,426,, 
262,16.1202,456,, 
263,16.1803,473,, 
264,16.2405,417,, 
265,16.3007,433,, 
266,16.3609,441,, 
267,16.4211,418,, 
268,16.4813,426,, 
269,16.5415,457,, 
270,16.6017,469,, 
271,16.662,430,, 
272,16.7222,443,, 
273,16.7825,452,, 
274,16.8428,451,, 
275,16.9031,431,, 
276,16.9634,452,, 
277,17.0237,422,, 
278,17.084,436,, 
279,17.1444,395,, 
280,17.2047,447,, 
281,17.2651,387,, 
282,17.3255,428,, 
283,17.3859,420,, 
284,17.4462,439,, 
285,17.5067,404,, 
286,17.5671,443,, 
287,17.6275,393,, 
288,17.6879,447,, 
289,17.7484,411,, 
290,17.8089,453,, 
291,17.8693,418,, 
292,17.9298,441,, 
293,17.9903,409,, 
294,18.0508,438,, 
295,18.1113,447,, 
296,18.1719,442,, 
297,18.2324,401,, 
298,18.293,376,, 
299,18.3535,410,, 
300,18.4141,397,, 
301,18.4747,400,, 
302,18.5353,414,, 
303,18.5959,373,, 
304,18.6565,410,, 
305,18.7172,437,, 
306,18.7778,405,, 
307,18.8385,448,, 
308,18.8991,394,, 
309,18.9598,386,, 
